,material,fabric
5758,", , nitro custom pull / n14-trim-139, , , , lining pocket vertical",0
5759,", , nitro trim number //  nitro logo snap, , , , chin",0
5760,", , nitro trim number //  nitro snap, , , , below neck seam",0
5761,", , nitro trim number //  nitro snap, , , , pocket flaps",0
5762,", , 15mm metal snap, , , , hidden at hem ",0
5763,", , 15mm metal snap, , , , snap away powder skirt - lining facing ",0
5764,", , 15mm metal snap, , , , powder skirt - front closure",0
5765,", , 15mm metal snap, , , , powder skirt - jacket to pant connection on tabs",0
5766,", , metal eyelets 11mm , , , , hood cord exit",0
5767,", , 12mm plastic snaps, , , , hood insert and body",0
5768,", , drawcord, , , , hood",0
5769,", , drawcord tips, , , , hood",0
5770,", , grosgrain 1/4"", , , , attach keyclip right hand pocket ",0
5771,", , grosgrain 3/4"" x 1"" , , , , powder skirt jacket to pant connection tabs behind snaps",0
5772,", , elastic 3/4"" (cb 3/4 x 4"") (side tabs 3/4 x 3 1/4"", , , , powder skirt jacket to pant connection tabs",0
5773,", , wide elastic  , , , , encased in back of sleeve cuffs",0
5774,", , 1/2"" x 1 1/2"" velcro with rounded corners, , , , hand pocket flaps",0
5775,", , 1"" x 3 1/2"" velcro with rounded corners, , , , cuff on body",0
5776,", , 1"" x 1 1/2"" velcro with rounded corners, , , , cuff on tab",0
5777,", , 1/2"" x 1"" velcro with rounded corners, , , , center front hood insert and body",0
5778,", , thread, , , , supplier/ ref number",0
5779,", , nitro trim # nordic tape, , , , storm flap ",0
5780,", , grosgrain 3/8"", , , , attach hem cord lock",0
5781,", , grosgrain 1/4"", , , , attach keyclip right hand pocket ",0
5782,", , grosgrain 3/4"" x 1"" , , , , powder skirt jacket to pant connection tabs behind snaps",0
5783,", , elastic 3/4"" (cb 3/4 x 4"") (side tabs 3/4 x 3 1/4"", , , , powder skirt jacket to pant connection tabs",0
5784,", , wide elastic  , , , , encased in back of sleeve cuffs",0
5785,", , shockcord, , , , hem",0
5786,", , 1/2"" x 1 1/2"" velcro with rounded corners, , , , chin",0
5787,", ,  1/2"" x 2"" velcro with rounded corners, , , , center front placket",0
5788,", , 1/2"" x 1 1/2"" velcro with rounded corners, , , , hand pocket flaps",0
5789,", , thread, , , , supplier/ ref number",0
5790,", , brushed tech mesh, 100% polyester, , , chin facing",1
5791,", , solid 210t , 100% nylon, , , pocket bags (top hand)",1
5792,", , mesh, 100% polyester, , , pocket bags (palm side)",1
5793,", , #5 aquaguard coil zipper with matte transparent film (5cnt10), , , , center front",0
5794,", , #5 coil zipper, , , , arm pocket",0
5795,", , #5 coil zipper, , , , left hand pocket vertical",0
5796,", , #5 coil zipper, , , , right  hand pocket vertical",0
5797,", , nitro custom pull / n14-trim-139, , , , center front",0
5798,", , nitro custom pull / n14-trim-139, , , , arm pocket",0
5799,", , nitro custom pull / n14-trim-139, , , , hand pockets vertical",0
5800,", , nitro trim number: n18-trim-009
nitro speech bubble 
heat transfer 3cm x 3cm, , , , left sleeve hem, 3"" up from cuff, centered over sleeve fold",0
5801,", , nitro trim number: n18-trim-010
nitro text
reflective heat transfer, , , , back right",0
5802,", , 8mm metal eyelet, , , , hood adjust",0
5803,", , 8mm metal eyelet, , , , hem adjust (right side)",0
5804,", , 1"" x 3 1/2"" velcro with rounded corners, , , , cuff on body",0
5805,", , 1"" x 1 1/2"" velcro with rounded corners, , , , cuff on tab",0
5806,", , thread, , , , supplier/ ref number",0
5807,", , solid 210t , 100% nylon, , , hood",1
5808,", , solid 210t , 100% nylon, , , main body",1
5809,", , solid 210t , 100% nylon, , , sleeves",1
5810,", , solid 210t , 100% nylon, , , pocket bags",1
5811,", , #5 vislon, , , , center front",0
5812,", , #5 vislon, , , , hand pockets vertical",0
5813,", , nitro custom pull / n14-trim-139, , , , center front",0
5814,", , nitro custom pull / n14-trim-139, , , , hand pockets vertical",0
5815,", , nitro faux suede patch/ n19-trim002, , , , front left hem",0
5816,", , nitro embossed 
petersham logo binding tape, , , , hood and sleeve hems",0
5817,", , thread, , , , supplier/ ref number",0
5818,", , solid coated 210t, 100% polyester, , , gaiter",1
5819,", , season:, , , , winter 2018/2019",0
5820,", , style number:, , , , w18-201",0
5821,", , style name:, , , , yamanouchi bib",0
5822,", , waterproof/breathability:, , , , 20k/25k",0
5823,", , seam sealing:, , , , fully seam sealed",0
5824,", , insulation:, , , , not insulated",0
5825,", ,  #5 coil zipper, , , , chest pocket",0
5826,", ,  #5 coil zipper, , , , hand pockets",0
5827,", , #5 aquaguard coil zipper with matte transparent film (5cnt10), , , , horseshoe shaped back entry",0
5828,", ,  #5 coil zipper, , , , back pockets horizontal",0
5829,", ,  #5 coil zipper, , , , hem gusset ",0
5830,", , nitro custom pull / n14-trim-139, , , , chest pocket",0
5831,", , nitro custom pull / n14-trim-139, , , , hand pockets",0
5832,", , nitro custom pull / n14-trim-139, , , , horseshoe shaped back entry",0
5833,", , nitro custom pull / n14-trim-139, , , , back pockets horizontal",0
5834,", , nitro trim number (?)/ nitro embossed suspender elastic, , , , shoulder straps",0
5835,", , heat transfer, , , , back left leg",0
5836,", , nitro trim number n18-trim-020 / nitro gripper elastic, , , , gaiter hems",0
5837,", , 15mm metal snap, , , , ""village hem"" leg snaps",0
5838,", , boot hook, , , , front gaiter",0
5839,", , keyclip, , , , right hand pocket",0
5840,", , clip, , , , buckle on suspender elastic straps",0
5841,", , tpr sliplok, , , , adjust on suspender elastic straps",0
5842,", , grosgrain, , , , under ""village hem"" leg snaps",0
5843,", , grosgrain, , , , under boot hook",0
5844,", , grosgrain 1/4"", , , , right hand pocket attach keyclip",0
5845,", , elastic, , , , waist band adjust",0
5846,", , bonding film, , , , waist adjust tabs",0
5847,", , bonding film, , , , hand pocket zipper garages / welts",0
5848,", , bonding film, , , , hem gusset welts",0
5849,", , bonding film, , , , back pocket flaps",0
5850,", , 1"" x 4"" velcro with rounded corners, , , , waist adjust - on body",0
5851,", , 1"" x 2"" velcro with rounded corners, , , , waist adjust - on tabs",0
5852,", , 1/2"" x 1 1/2"" velcro with rounded corners, , , , back pocket flaps (hidden)",0
5853,", , thread, , , , supplier/ ref number",0
5854,", , seams, , , , Feb-30",0
5855,", , topstitch, , , , Feb-30",0
5856,", , bartacks, , , , 100 / 2",0
5857,", , main label, , , , center back waist band lining",0
5858,", , main hang tag, , , , left hand pocket zipper",0
5859,", , address label, , , , lining left side seam",0
5860,", , content label, , , , lining left side seam",0
5861,", , washing label, , , , lining left side seam",0
5862,", , polyfill, 100% polyester, , , upper body",1
5863,", , solid 210t , 100% nylon, , , main body",1
5864,", , solid 210t , 100% nylon, , , back pocket bag",1
5865,", , solid coated 210t, 100% nylon, , , lower leg facing & gaiter",1
5866,", , brushed tricot, 100% polyester, , , waistband, fly, hand pocket bags",1
5867,", , power stretch mesh, 100% polyester, , , leg vents",1
5868,", ,  #5 coil zipper, , , , fly",0
5869,", ,  #5 vislon zipper (metallic teeth), , , , hand pockets",0
5870,", ,  #5 coil zipper, , , , back pocket horizontal",0
5871,", ,  #5 coil zipper, , , , thigh vents ",0
5872,", ,  #5 coil zipper, , , , hem gussets",0
5873,", , nitro custom pull / n14-trim-139, , , , hand pocket zippers",0
5874,", , nitro custom pull / n14-trim-139, , , , thigh vent zippers",0
5875,", , nitro trim number n19-trim-001 //  15mm nitro logo snap, , , , waist band closure 
(upper snap)",0
5876,", , nitro trim number // ?? (non logo), , , , waist band closure (lower snap)",0
5877,", , nitro trim number 11nt-033 / logo metal grommet, , , , front left belt loop",0
5878,", , nitro trim number n19-trim-002// faux leather debossed nitro logo patch, , , , back right waist band",0
5879,", , nitro trim number n19-trim-002// faux leather debossed nitro logo patch, , , , cargo pocket flap",0
5880,", , nitro trim number n18-trim-009 / heat transfer, , , , back left leg",0
5881,", , gripper elastic/ n18-trim-001, , , , gaiter hems",0
5882,", , 15mm metal snap, , , , village hem snaps",0
5883,", , boot hook, , , , front gaiter",0
5884,", , keyclip, , , , right hand pocket",0
5885,", , grosgrain, , , , under leg snaps",0
5886,", , grosgrain, , , , under boot hook",0
5887,", , grosgrain 1/4"", , , , right hand pocket attach keyclip",0
5888,", , 1"" x 1 1/4"" velcro with rounded corners, , , , cf waistband closure",0
5889,", , 1 1/4"" x 4 1/2"" velcro with rounded corners, , , , waist adjust - on body",0
5890,", , 1 1/4"" x 2"" velcro with rounded corners, , , , waist adjust - on tabs",0
5891,", , 1/2"" x 1 1/2"" velcro with rounded corners, , , , cargo pocket flap (hidden)",0
5892,", , thread, , , , supplier/ ref number",0
5893,", , cavalry stretch twill, 100% polyester, , , s",1
5894,", , polyfill, 100% polyester, , , upper body",1
5895,", , solid 210t , 100% nylon, , , main body",1
5896,", , solid 210t , 100% nylon, , , secondary pocket bags",1
5897,", , solid coated 210t, 100% nylon, , , lower leg facing & gaiter",1
5898,", , brushed tricot, 100% polyester, , , waistband, fly, hand pocket bags",1
5899,", , regular mesh, 100% polyester, , , leg vents",1
5900,", ,  #5 coil zipper, , , , fly",0
5901,", ,  #5 coil zipper, , , , hand pockets",0
5902,", ,  #5 coil zipper, , , , thigh vents",0
5903,", ,  #5 coil zipper, , , , hem gusset ",0
5904,", , nitro custom pull / n14-trim-139, , , , hand pocket zippers",0
5905,", , nitro custom pull / n14-trim-139, , , , thigh vent zippers",0
5906,", , nitro trim number n19-trim-001 //  15mm nitro logo snap, , , , waist band closure 
(upper snap)",0
5907,", , nitro trim number // ?? (non logo), , , , waist band closure (lower snap)",0
5908,", , nitro trim number 11nt-033 / logo metal grommet, , , , front left belt loop",0
5909,", , nitro trim number n18-trim-009 heat transfer, , , , back left leg",0
5910,", , gripper elastic/ n18-trim-001, , , , gaiter hems",0
5911,", , 15mm metal snap, , , , village hem snaps",0
5912,", , boot hook, , , , front gaiter",0
5913,", , keyclip, , , , right hand pocket",0
5914,", , metal eyelets 8mm or 11mm, , , , waist band cord exit",0
5915,", , grosgrain, , , , under leg snaps",0
5916,", , grosgrain, , , , under boot hook",0
5917,", , grosgrain 1/4"", , , , right hand pocket attach keyclip",0
5918,", , drawcord with clear plastic tips, , , , waist adjust",0
5919,", , 1"" x 1 1/4"" velcro with rounded corners, , , , waist band",0
5920,", , thread, , , , supplier/ ref number",0
5921,",  #8 metal zipper, , , , , center front",0
5922,",  #5 metal zipper, , , , , sleeve pocket",0
5923,",  #5 coil zipper, , , , , underarm vents",0
5924,",  #5 coil zipper, , , , , hand pockets vertical",0
5925,",  #5 coil zipper, , , , , lining pocket vertical",0
5926,", additional zipper pulls, , , , , location",0
5927,", l1-2018-trim-017
l1 zipper pull. graphic debossed 1mm 3.2 cm x 0.92 cm, , , , , center front",0
5928,", l1-2018-trim-018
non branded zipper pull. faux leather, , , , , sleeve pocket (1) hand pockets (2)",0
5929,",  11nt-045 / self fabric pull , , , , , underarm vents",0
5930,",  11nt-045 / self fabric pull , , , , , lining pocket vertical",0
5931,", branded trims, , , , , location",0
5932,", l1-2018-trim-007
large black faux leather hem wrap, , , , , left hand pocket hem",0
5933,", l1-2018-trim-002
black faux leather patch, , , , , front right hem",0
5934,", l1-2018-trim-024/  l1 embroidery small
3cm x 2.77cm  , , , , , left sleeve hem",0
5935,", l1-2018-trim-025 /
l1 embroidery large
3.7cm x 3.4cm  , , , , , back right",0
5936,", trims, , , , , location",0
5937,", 15mm metal snap, , , , , front placket (hidden at chin)",0
5938,", 15mm metal snap, , , , , front placket (hidden at hem)",0
5939,", 15mm metal snap, , , , , powder skirt - front closure",0
5940,", 15mm metal snap, , , , , snap away powder skirt - lining facing ",0
5941,", 15mm metal snap, , , , , powder skirt - jacket to pant connection",0
5942,", metal eyelets 8mm, , , , , hood cord exit front",0
5943,", metal eyelets 8mm, , , , , hem cord exit",0
5944,", cord lock: small cord lock with tie down, , , , , front hood adjust",0
5945,", metal shockcord tip, , , , , front hood shockcord ends",0
5946,", keyclip, , , , , right hand pocket",0
5947,", notions, , , , , location",0
5948,", grosgrain 1/4"", , , , , hood cord locks",0
5949,", grosgrain 1/4"", , , , , attach keyclip right hand pocket ",0
5950,", grosgrain, , , , , powder skirt - side tabs jacket to pant connection ",0
5951,", grosgrain 3/4"" x  3 1/2"" flat webbing (finished length), , , , , powder skirt - side tabs jacket to pant connection ",0
5952,", shell fabric tab  1"" x 1"" wrap around , , , , , jacket to pant connection center back on tab",0
5953,", shell fabric tab  1"" x 1"" wrap around , , , , , jacket to pant connection center back under snap on gripper elastic",0
5954,", shell fabric tab 3/4"" x  1"" , , , , , jacket to pant connection at side tabs under snaps",0
5955,", elastic 1"" x 4"", , , , , powder skirt middle tab - jacket to pant connection ",0
5956,", elastic 1/4"" , , , , , cable guide",0
5957,", elastine binding, , , , , goggle pocket binding",0
5958,", gripper elastic 25mm non logo, , , , , powder skirt hem",0
5959,", l1-2018-trim-030
two-color shock cord
see color ups for 
colors, , , , , hood",0
5960,", velcro, , , , , location",0
5961,",  1/2"" x 1 1/2"" velcro with rounded corners, , , , , chin",0
5962,",  1/2"" x 3 velcro with rounded corners, , , , , center front placket",0
5963,", 1"" x 3 3/4"" velcro with rounded corners, , , , , cuff on body",0
5964,", 1"" x 2 1/2"" velcro with rounded corners, , , , , cuff on tab",0
5965,", thread, , , , , supplier/ ref number",0
5966,", seams, , , , , Feb-30",0
5967,", topstitch, , , , , Feb-30",0
5968,", bartacks, , , , , 100/2",0
5969,", sleeve gaiter cover stitch, , , , , ",0
5970,", labels , , , , , location",0
5971,", 10k/10k critically taped, , , , , center back below neck seam",0
5972,", size label (sample size l), , , , , center back below main label",0
5973,", hang tags, , , , , location",0
5974,", mens jacket hang tag, , , , , left side hand pocket zipper",0
5975,", care and content labels, , , , , location",0
5976,", address label, , , , , lining left side seam",0
5977,", content label, , , , , lining left side seam",0
5978,", washing label, , , , , lining left side seam",0
5979,", #5 vislon, , , , , center front",0
5980,", #5 coil, , , , , underarms",0
5981,", #5 coil, , , , , side entry hand pockets",0
5982,", #5 coil, , , , , inside pocket",0
5983,", item, , , , , zipper pulls",0
5984,", l1 snap on metal zipper pull, , , , , center front",0
5985,",  self fabric pull, , , , , underarms",0
5986,",  self fabric pull, , , , , side entry hand pockets",0
5987,",  self fabric pull, , , , , inside pocket",0
5988,", item, , , , , l1 branded trims",0
5989,", l1 small embroidery, , , , , front left sleeve",0
5990,", l1 large embroidery, , , , , back right ",0
5991,", l1 snap, , , , , front placket and pocket flaps",0
5992,", l1 new patch, , , , , right hand pocket",0
5993,", item, , , , , snaps",0
5994,", 14 mm plastic snap, , , , , cf powder skirt closure",0
5995,", 14 mm plastic snap, , , , , pow skirt: jacket to pant connection on powderskirt hem",0
5996,", 14 mm plastic snap, , , , , ""snap away powder skirt"" snap powder skirt to front facing when not in use",0
5997,", item, , , , , cord locks",0
5998,", cord lock, , , , , back hood cord lock",0
5999,", cord tip, , , , , back hood cord lock tip",0
6000,", cord lock, , , , , front hood cord locks",0
6001,", cord lock, , , , , hem cord locks",0
6002,", cord lock, , , , , pocket cord tip",0
6003,", item, , , , , grommets",0
6004,", grommet 11.5 mm (large), , , , , back hood cord exit",0
6005,", grommet  8mm diameter, , , , , front hood adjust cord exit",0
6006,", grommet  8mm diameter, , , , , hem adjust cord exit",0
6007,", grommet  8mm diameter, , , , , hem adjust cord exit in lining pocket",0
6008,", item, , , , , shockcord",0
6009,", 3mm stretch shockcord, , , , , hood & hem",0
6010,", item, , , , , webbing ",0
6011,", 1/4"" flat x 1 3/4"" loop, , , , , keyclip loop right hand pocket",0
6012,", 1/4"" flat webbing loop, , , , , hem & hood cord lock tie downs",0
6013,", plastic keyclip , , , , , right hand pocket",0
6014,", 3/4"" x 1"" finished , , , , , jacket to pant connection center back ",0
6015,", 3/4"" x 3 1/4"" flat webbing, , , , , jacket to pant connection at side tabs",0
6016,", item, , , , , elastic",0
6017,", 25mm, , , , , powder skirt gripper elastic",0
6018,", elastine binding, , , , , goggle pocket",0
6019,", 1/4"" flat elastic, , , , , lining media pocket cable guide",0
6020,", , , , , , encased in back of sleeve hem",0
6021,", flat elastic tape 3/4"" x 4 1/4"", , , , , jacket to pant connection center back tab",0
6022,", item, , , , , velcro",0
6023,", 2.5cm x 9cm, , , , , cuff ",0
6024,", 2.5cm x 6.5cm, , , , , cuff tab",0
6025,", 1.3 cm x 7.5cm, , , , , cf placket",0
6026,", 1.3 cm x 4cm, , , , , hand & chest pocket flaps",0
6027,", spi, , , , , thread",0
6028,", , , , , , seams",0
6029,", , , , , , topstitch",0
6030,", , , , , , bartacks",0
6031,", , , , , , sleeve gaiter cover stitch",0
6032,", description, , , , , marketing",0
6033,", l1 hang tag, , , , , left hand pocket zipper head",0
6034,", wp breath / size label / rn ca / made in ___, , , , , lining cb facing",0
6035,", address label, , , , , lining left side seam",0
6036,", content label, , , , , lining left side seam",0
6037,", washing label, , , , , lining left side seam",0
6038,", clear zip tie, , , , , front left belt loop to attach hang tags",0
6039,", broken twill, , , , , a",1
6040,", ribbing, , , , , collar, sleeve hems",1
6041,", insulation, , content, , , location ",1
6042,", polyfill, , 100% polyester, , , all over",1
6043,", seam tape, , content, , , location ",1
6044,", not seam taped, , , , , critically taped",1
6045,", lining, , content, , , location ",1
6046,", printed satin, , 100% polyester, , , hood",1
6047,", solid 210t , , 100% nylon, , , sleeves",1
6048,", solid 210t , , 100% nylon, , , arm pocket bag",1
6049,", printed satin, , 100% polyester, , , hand pocket bags",1
6050,", brushed tricot, , 100% polyester, , , chin guard",1
6051,", broken twill, , 100% polyester, , , a",1
6052,", insulation, , content, , , location ",1
6053,", polyfill insulation , , 100% polyester, , , all over",1
6054,", seam tape, , content, , , location ",1
6055,", no seam tape, , , , , ",1
6056,", lining, , content, , , location ",1
6057,", solid quilted satin, , 100% polyester, , , main body",1
6058,", solid satin, , 100% nylon, , , pocket bags",1
6059,", solid 210t , , 100% nylon, , , sleeves",1
6060,", oxford 10k/10k coating + c6 dwr 80/10 $4.00, , 100% poly, , , all shell is same fabric",1
6061,", item, , content, , , insulation",1
6062,", , , , , , non insulated",1
6063,", item, , content, , , seam tape",1
6064,", width...seam tape, , , , , fully taped",1
6065,", item, , content, , , lining",1
6066,", solid 210t, , 100% nylon, , , body",1
6067,", coated 210t, , 100% nylon, , , lower leg & gaiter",1
6068,", 120g brushed tricot, , 100% poly, , , waistband & fly",1
6069,", 120g brushed tricot, , 100% poly, , , hand pocket lining",1
6070,", mesh, , 100% poly, , , ""balls out"" venting",1
6071,", #5 vislon, , , , , center front",0
6072,", #5 metal, , , , , chest pocket",0
6073,", #5 coil, , , , , underarms",0
6074,", #5 coil, , , , , inside pocket",0
6075,", item, , , , , zipper pulls",0
6076,", l1 snap on metal zipper pull, , , , , center front",0
6077,",  self fabric pull, , , , , underarms",0
6078,",  self fabric pull, , , , , inside pocket",0
6079,", item, , , , , l1 branded trims",0
6080,", l1 small embroidery, , , , , front left sleeve",0
6081,", l1 large embroidery, , , , , back right ",0
6082,", l1 snap, , , , , cf, hand and chest pockets",0
6083,", rectangle cord lock, , , , , hood ",0
6084,", item, , , , , snaps",0
6085,", 14 mm plastic snap, , , , , cf powder skirt closure",0
6086,", 14 mm plastic snap, , , , , pow skirt: jacket to pant connection on powderskirt hem",0
6087,", 14 mm plastic snap, , , , , ""snap away powder skirt"" snap powder skirt to front facing when not in use",0
6088,", item, , , , , cord locks",0
6089,", cord lock, , , , , hem cord locks",0
6090,", cord tip, , , , , hem cord tips",0
6091,", item, , , , , grommets",0
6092,", grommet 11.5 mm (large), , , , , hood cord exit",0
6093,", grommet  8mm diameter, , , , , hem adjust cord exit",0
6094,", item, , , , , shockcord",0
6095,", 3mm stretch shockcord, , , , , hem",0
6096,", item, , , , , drawcord",0
6097,", 10mm flat woven lace, , , , , hood",0
6098,", item, , , , , webbing ",0
6099,", 1/4"" flat x 1 3/4"" loop, , , , , keyclip loop right hand pocket",0
6100,", 1/4"" flat webbing loop, , , , , hem cord lock tie down",0
6101,", plastic keyclip , , , , , right hand pocket",0
6102,", 3/4"" x 1"" finished , , , , , jacket to pant connection center back ",0
6103,", 3/4"" x 3 1/4"" flat webbing, , , , , jacket to pant connection at side tabs",0
6104,", item, , , , , elastic",0
6105,", 25mm, , , , , powder skirt gripper elastic",0
6106,", elastine binding, , , , , goggle pocket",0
6107,", 1/4"" flat elastic, , , , , lining media pocket cable guide",0
6108,", flat elastic tape 3/4"" x 4 1/4"", , , , , jacket to pant connection center back tab",0
6109,", item, , , , , velcro",0
6110,", 2.5cm x 9cm, , , , , cuff ",0
6111,", 2.5cm x 6.5cm, , , , , cuff tab",0
6112,", 1.3 cm x 4cm, , , , , cf placket",0
6113,", 1.3 cm x 7.5cm, , , , , hand pocket flaps",0
6114,", spi, , , , , thread",0
6115,", , , , , , seams",0
6116,", , , , , , topstitch",0
6117,", , , , , , bartacks",0
6118,", , , , , , sleeve gaiter cover stitch",0
6119,", description, , , , , marketing",0
6120,", l1 hang tag, , , , , left hand pocket zipper head",0
6121,", wp breath / size label / rn ca / made in ___, , , , , lining cb facing",0
6122,", address label, , , , , lining left side seam",0
6123,", content label, , , , , lining left side seam",0
6124,", washing label, , , , , lining left side seam",0
6125,", clear zip tie, , , , , front left belt loop to attach hang tags",0
6126,",  #5 reverse coil matte water resistant, , , , , center front",0
6127,",  #5 coil zipper, , , , , chest pockets vertical",0
6128,",  #5 coil zipper, , , , , sleeve pocket",0
6129,",  #5 coil zipper, , , , , underarm vents",0
6130,",  #5 coil zipper, , , , , hand pockets vertical",0
6131,",  #5 coil zipper, , , , , lining pocket vertical",0
6132,", additional zipper pulls, , , , , location",0
6133,", l1-2018-trim-017
l1 zipper pull, , , , , center front",0
6134,", l1-2018-trim-018 / non branded zipper pull faux leather , , , , , chest pockets (2) hand pockets (2) sleeve pocket (1)",0
6135,",  11nt-045 / self fabric pull , , , , , under arm vents",0
6136,",  11nt-045 / self fabric pull , , , , , lining pocket",0
6137,", branded trims, , , , , location",0
6138,", l1-2018-trim-012
heat transfer label , , , , , front right hem",0
6139,", l1-2018-trim-014
l1 sleeve injection mold logo.
2mm embossed effect. 2.62 cm x 2.6 cm, , , , , front left sleeve hem",0
6140,", l1-2018-trim-015
l1 shoulder injection mold logo.
2mm embossed effect. 3.3 cm x 3.3 cm, , , , , back right",0
6141,", trims, , , , , location",0
6142,", 15mm metal snap, , , , , powder skirt - front closure",0
6143,", 15mm metal snap, , , , , snap away powder skirt - lining facing ",0
6144,", 15mm metal snap, , , , , powder skirt - jacket to pant connection",0
6145,", metal eyelets 8mm, , , , , hood cord exit front",0
6146,", metal eyelets 8mm, , , , , hem cord exit",0
6147,", cord lock: small cord lock with tie down, , , , , front hood adjust",0
6148,", cord lock, , , , , hem adjust exposed at lining",0
6149,", bead, , , , , hem adjust",0
6150,", shockcord tip, , , , , front hood shockcord ends",0
6151,", keyclip, , , , , right hand pocket",0
6152,", notions, , , , , location",0
6153,", grosgrain 1/4"", , , , , attach front hood cord lock",0
6154,", grosgrain 3/8"", , , , , attach hem cord lock",0
6155,", grosgrain 1/4"", , , , , attach keyclip right hand pocket ",0
6156,", grosgrain 3/4"" x  3 1/2"" flat webbing (finished length), , , , , powder skirt - side tabs jacket to pant connection ",0
6157,", shell fabric tab  1"" x 1"" wrap around , , , , , jacket to pant connection center back on tab",0
6158,", shell fabric tab  1"" x 1"" wrap around , , , , , jacket to pant connection center back under snap on gripper elastic",0
6159,", shell fabric tab 3/4"" x  1"" , , , , , jacket to pant connection at side tabs under snaps",0
6160,", elastic 1"" x 4"", , , , , powder skirt middle tab - jacket to pant connection ",0
6161,", elastic , , , , , back of sleeve cuffs",0
6162,", elastic 1/4"" , , , , , cable guide",0
6163,", gripper elastic 25mm non logo, , , , , powder skirt hem",0
6164,", elastine binding, , , , , goggle pocket binding",0
6165,", elastine kissing welts, , , , , media pocket cord exits",0
6166,", l1-2018-trim-030 2-color shockcord 3.5mm (heathered 2 color mix) , , , , , hood & hem",0
6167,", bonding film, , , , , location",0
6168,", bonding film, , , , , hood brim",0
6169,", bonding film, , , , , chin vents",0
6170,", bonding film, , , , , chest pocket openings",0
6171,", bonding film, , , , , hand pocket flaps",0
6172,", bonding film, , , , , cuff tabs",0
6173,", bonding film, , , , , sleeve pocket opening",0
6174,", velcro, , , , , location",0
6175,", 1"" x 3 3/4"" velcro with rounded corners, , , , , cuff on body",0
6176,", 1"" x 2 1/2"" velcro with rounded corners, , , , , cuff on tab",0
6177,", thread, , , , , supplier/ ref number",0
6178,", seams, , , , , Feb-30",0
6179,", topstitch, , , , , Feb-30",0
6180,", bartacks, , , , , 100/2",0
6181,", sleeve gaiter cover stitch, , , , , ",0
6182,", labels , , , , , location",0
6183,", 20k/20k fully taped, , , , , center back below neck seam",0
6184,", size label (sample size l), , , , , center back below main label",0
6185,", hang tags, , , , , location",0
6186,", mens jacket hang tag, , , , , left side hand pocket zipper",0
6187,", care and content labels, , , , , location",0
6188,", address label, , , , , lining left side seam",0
6189,", content label, , , , , lining left side seam",0
6190,", washing label, , , , , lining left side seam",0
6191,",  #5 coil zipper, , , , , fly ",0
6192,",  #3 coil zipper, , , , , leg pocket vertical ",0
6193,",  #5 coil zipper, , , , , hem gusset ",0
6194,", additional zipper pulls, , , , , location",0
6195,", branded trims, , , , , location",0
6196,", l1-2018-trim-021
l1 donut post shank
black alloy
al023, , , , , front waist band",0
6197,", l1-2018-trim-019
l1 10mm denim rivet
black alloy
al023, , , , , right hand pocket (2) right hand pocket top (1) ",0
6198,", l1-2018-trim-020
l1 10mm square rivet
black alloy
al023, , , , , left hand pocket bottom edge",0
6199,", l1-2018-trim-023
l1 faux leather denim patch
debossed 1mm and painted gold
black, , , , , back right waist band",0
6200,", l1-2018-trim-027
l1 faux leather patch
black 
, , , , , back left pocket bag",0
6201,", l1-2018-trim-025
l1 embroidery large
3.7cm x 3.4cm  , , , , , hem front left leg",0
6202,", trims, , , , , location",0
6203,", keyclip, , , , , right leg pocket",0
6204,", notions, , , , , location",0
6205,", grossgrain 1/4"", , , , , attach key clip in right leg pocket",0
6206,", 3/8"" waxed shoe lace with clear plastic tips, , , , , waist band",0
6207,", velcro, , , , , location",0
6208,", thread, , , , , supplier/ ref number",0
6209,", shell seams 1/4"" allowance , , , , , Feb-30",0
6210,", seams, , , , , Feb-30",0
6211,", denim weight topstitch, , , , , ",0
6212,", bartacks, , , , , 100/2",0
6213,", labels , , , , , location",0
6214,", 10k/10k critically taped, , , , , inner front right",0
6215,", size label (sample size l), , , , , center back ",0
6216,", hang tags, , , , , location",0
6217,", mens jacket hang tag, , , , , left side hand pocket zipper",0
6218,", pant skinny fit hang tag, , , , , front left belt loop",0
6219,", care and content labels, , , , , location",0
6220,", address label, , , , , lining left side seam",0
6221,", content label, , , , , lining left side seam",0
6222,", washing label, , , , , lining left side seam",0
6223,", wip003-qprdf6 $4.40/ oxford $4.00, , , , , a",1
6224,", item, , content, , , insulation",1
6225,", synthetic down, , 100% poly, , , hood & sleeves",1
6226,", synthetic down, , 100% poly, , , body",1
6227,", item, , content, , , seam tape",1
6228,", width...seam tape, , , , , critically taped",1
6229,", item, , content, , , lining",1
6230,", solid 210d, , , , , hood,  sleeves, chest pocket bag",1
6231,", printed 210t, , , , , front and back panels",1
6232,", solid coated 210d, , , , , lower body & powder skirt ",1
6233,", brushed tricot, , , , , chin & hand pocket bags",1
6234,", regular mesh, , , , , underam vents & goggle pocket",1
6235,", stretch lycra, , , , , sleeve gaiter",1
6236,", micro ripstop, , , , , a",1
6237,", insulation, , content, , , location ",1
6238,", polyfill insulation , , 100% polyester, , , all over",1
6239,", seam tape, , content, , , location ",1
6240,", not taped, , , , , ",1
6241,", lining, , content, , , location ",1
6242,", solid 210t , , 100% nylon, , , main body",1
6243,", solid 210t , , 100% nylon, , , sleeves",1
6244,", solid 210t , , 100% nylon, , , chest pocket bag",1
