,material,fabric
390,", please source, interior main label, , , , interior back neck",0
391,", please source, care label, , , , interior left side seam",0
392,", please source, main hangtag, , , , tag pin inserted throught left underarm seam",0
393,", fabric, 20d x 30d 90% nylon, 10% spandex, plain weave, 56g/m2, cire finish, dwr finish, , , , main body - shell a",1
394,", fabric, 43% cd polyester; 57% polyester, 75d jersey knit, 152g/m2, peached back, wicking finish, , , , main body - shell b - ship shell b side out",1
395,", fabric, 20d x 30d 90% nylon, 10% spandex, plain weave, 56g/m2, cire finish, dwr finish, , , , pocket on shell b",1
396,", fabric, 75% polyester, 25% spandex, knit, one side brush, 225g/m2, , , , cuff, sweep, and shell b cf waist panel",1
397,", fabric, interfacing, 100% polyester, non-woven, fusible, , , , collar, plackets, kissing welt, shell a interior pocket facing, and shell b cf lyrcra waist panel",1
398,", trims, #5 coil zipper, separating, du slider, right slider, left insert, water r finish, metal pin box, pin, , , , center front closure",0
399,", trims, #3 reverse coil zipper, closed end, dablh slider, , , , hand pockets. shell a only",0
400,", trims, #3 reverse coil zipper, closed end, dablh slider, , , , shell a - chest pockets",0
401,", trims, suede logo zipper pull, 9mmx72mm, , , , cf zipper pull",0
402,", trims, large logo patch - woven background, woven logo, , , , wearer's left bicep - both sides of garment.",0
403,", trims, thread, , , , shell b - bartacks",0
404,", trims, thread, , , , shell a",0
405,", trims, thread, , , , shell b",0
406,", trims, 3.5mm, 2-color, cording; with metal cord ends, , , , hood adjustment",0
407,", trims, 1mm thick hypalon, 2-hole cord adjuster, 3mm hole size, , , , hood adjustment - shell b side only.",0
408,", trims, main, woven label, , , , interior hand pocket. wearer's right on shell b.",0
409,", trims, satin care/content label: all information must be translated into english, french, and spanish. must include international care symbols., , , , below main label. interior hand pocket. wearer's right on shell b.",0
410,", trims, drawcord warning label., , , , behind care/content label. sizes xs and s only.",0
411,", packaging, label/hangtag -- contains coo and size., , , , shell a -interior cb neck",0
412,", packaging, main hangtag, , , , shell b-cf zipper pull",0
413,", packaging, callout hangtag, , , , shell b- tbd",0
414,", packaging, polybag, , , , packaging",0
415,", packaging, upc sticker w/gcc info & msrp information, , , , back of hang tag, polybag",0
416,", fabric, 20d x 30d 90% nylon, 10%
spandex, plain weave, 56g/m2, cire finish, dwr finish, , , , main body - shell a - color 1 (used on shell a side of garment.)",1
417,", fabric, 43% cd polyester; 57% polyester, 75d jersey knit, 152g/m2, wicking finish, , , , main body - shell b",1
418,", fabric, 20d x 30d 90% nylon, 10%
spandex, plain weave, 56g/m2, cire finish, dwr finish, , , , shell a - color 2. (used on shell b side for pocketing).",1
419,", fabric, 75% polyester, 25% spandex, knit, one side brush, 225g/m2, , , , shell c - cuff, sweep, and shell b cf waist panel",1
420,", fabric, interfacing, 100% polyester, non- woven, fusible, , , , collar, plackets, kissing welt, shell a interior pocket facing, and shell b cf lyrcra waist panel",1
421,", trims, #5 coil zipper, separating, du slider, right insert (left slider), water-r finish, metal pinbox, pin, , , , cf zipper. (shell b is the primary side of the garment.)",0
422,", trims, #3 conceal zipper, closed end, dadr2a slider, , , , chest pocket - shell a side only",0
423,", trims, #3 reverse coil zipper, closed end, dablh slider, , , , hand pockets - shell a side only",0
424,", trims, suede logo zipper pull, 9mmx72mm, , , , center front zipper",0
425,", trims, 3.5mm, 2-color, cording; with metal cord ends, , , , hood adjustment",0
426,", trims, 1mm thick hypalon, 2-hole cord adjuster, 3mm hole size, , , , hood adjustment - shell b side only.",0
427,", trims, thread, , , , shell a",0
428,", trims, thread, , , , shell b",0
429,", trims, embroidered logo, , , , shell a - wearer's left wrist",0
430,", trims, small logo patch - woven background, woven logo, , , , wearer's left wrist - both sides of garment",0
431,", trims, thread, , , , shell b - bartacks",0
432,", trims, main, woven label, large, , , , interior hand pocket. wearer's right on shell b.",0
433,", trims, satin care/content label: all information must be translated into english, french, and spanish. must include international care symbols., , , , below main label. interior hand pocket. wearer's right on shell b.",0
434,", trims, drawcord warning label., , , , behind care/content label. sizes xs and s only.",0
435,", packaging, label/hangtag -- contains coo and size., , , , interior center back neck (shell a)
- english faces outward.",0
436,", packaging, main hangtag, , , , shell b side- cf zipper pull",0
437,", packaging, callout hangtag, , , , shell b- tbd",0
438,", packaging, polybag, , , , packaging",0
439,", packaging, upc sticker w/gcc info & msrp information, , , , back of hang tag, polybag",0
440,", body fabric, using sotl072-r01 main fabric, , , , body",1
441,", binding , as per mens puffer vest sample, , , , cuff, hem",1
442,", thread, as per mens puffer vest sample, , , , all over",0
443,", centre front zip , as per mens puffer vest sample, , , , centre front",0
444,", print 1, silver reflective print - as per artsheet, , , , right side panel above hem & cb collar",0
445,", print 2, thin plastisol ink- as per art sheet, , , , front left chest as per art sheet",0
446,", print 3, thin plastisol ink- as per art sheet, , , , left arm above cuff as per art sheet",0
447,", front pocket bag lining, self fabric, , , , front pockets as per sample",1
448,", zip on pockets, as per mens puffer vest sample- invisible zips , , , , ",0
449,", body fabric, 100% polyester, , , , body",1
450,", panel detail, 100% polyester, , , , cuff, hem, back side panels",1
451,", thread, 100% cotton, , , , all over",0
452,", centre front zip , quality as per womens spray jacket reference sample centre front zip, , , , centre front",0
453,", front pocket zips, quality as per womens spray jacket reference sample centre front zip, , , , as per sketch/spec",0
454,", drawcord , quality as per womens reference sample, , , , at waistband",0
455,", print 1, silver reflective print - as per artsheet, , , , right arm above cuff as per art sheet & cb hem as per art sheet",0
456,", print 2, thin plastisol ink- as per art sheet, , , , front left chest as per art sheet",0
457,", print 3, thin plastisol ink- as per art sheet, , , , left arm above cuff as per art sheet",0
458,", print 4, thin plastisol ink- as per art sheet, , , , centre back",0
459,", front pocket bag, 100% polyester body fabric, , , , front pockets as per design sketch ",1
460,", front hood binding, 100% polyester body fabric, , , , 1.5cm binding around hood edge",1
461,", body fabric, 80% cotton 20% polyester fleece 280gms brushed, , , , body",1
462,", rib detail, as per sample, , , , hem and waist",0
463,", thread, 100% cotton, , , , all over",1
464,", front pocket edge print, thin plastisol ink , , , , as per art sheet",0
465,", back pocket edge print, thin plastisol ink , , , , as per art sheet",0
466,", drawcord , as per sample, , , , at waistband",0
467,", print 1, silver reflective print - as per artsheet, , , , front top right as per at sheet",0
468,", print 2, as per art sheet, , , , front left led as per artsheet",0
469,", print 3, silver reflective print , , , , bottom of back right leg as per art sheet",0
470,", zip, ykk quality , , , , front and back pockets",0
471,", body fabric, using sotl072-r01 main fabric, , , , body",1
472,", binding , as per mens puffer vest sample, , , , cuff, hem",0
473,", thread, as per mens puffer vest sample, , , , all over",0
474,", centre front zip , as per mens puffer vest sample, , , , centre front",0
475,", print 1, silver reflective print - as per artsheet, , , , right side panel above hem & cb collar",0
476,", print 2, thin plastisol ink- as per art sheet, , , , front left chest as per art sheet",0
477,", print 3, thin plastisol ink- as per art sheet, , , , left arm above cuff as per art sheet",0
478,", front pocket bag lining, self fabric, , , , front pockets as per sample",1
479,", zip on pockets, as per mens puffer vest sample- invisible zips , , , , front pockets",0
480,", body fabric, 100% polyester, , , , body",1
481,", panel detail, 100% polyester, , , , cuff, hem, side panels",1
482,", thread, 100% cotton, , , , all over",1
483,", centre front zip , quality as per reference sample, , , , centre front",0
484,", front pocket zips, quality as per reference sample, , , , as per sketch/spec",0
485,", drawcord , quality as per reference sample, , , , at waistband",0
486,", print 1, silver reflective print - as per artsheet, , , , right arm above cuff as per art sheet & cb hem as per art sheet",0
487,", print 2, thin plastisol ink- as per art sheet, , , , front left chest as per art sheet",0
488,", print 3, thin plastisol ink- as per art sheet, , , , left arm above cuff as per art sheet",0
489,", print 4, thin plastisol ink- as per art sheet, , , , centre back",0
490,", front pocket bag, body fabric, , , , front pockets as per design sketch ",0
491,", body fabric, 80% cotton 20% polyester fleece 280gms , , , , body",1
492,", rib detail, as per sample, , , , hem and waist",0
493,", thread, 100% cotton, , , , all over",1
494,", front pocket edge print, thin plastisol ink , , , , as per art sheet",0
495,", back pocket edge print, thin plastisol ink , , , , as per art sheet",0
496,", drawcord , as per sample, , , , at waistband",0
497,", print 1, silver reflective print - as per artsheet, , , , front top right as per at sheet",0
498,", print 2, as per art sheet, , , , front left led as per artsheet",0
499,", print 3, silver reflective print , , , , bottom of back right leg as per art sheet",0
500,", zip, ykk quality , , , , front and back pockets",0
501,", fabric/ lining, 3 layer main material, , , , all parts except back middle part and hood middle piece, inner storm flap at center front, bonded, sleeve adjustment bonded (a)",1
502,", fabric/ lining, 3 layer main material , , , , middle insert on back part body and hood (b)",1
503,", 3 layer backing, brushed lining, , , , inside collar, inner storm-flap top part, inside chest pocket, side pocket bags",1
504,", 3 layer backing, lining for sleeve pocket, , , , sleeve (ski pass)pocket bag",1
505,", 3 layer backing, lycra material, , , , tiecord tunnel at hood",1
506,", velcro, loops, , , , velcro cuff adjustment on sleeve, exact shape see detail sketch",0
507,", velcro, hooks, , , , velcro cuff adjustment on sleeve, exact shape see detail sketch",0
508,", tapes, seam tape , , , , all seams",0
509,", tapes, hotmelt/welding film, , , , cuff flap, wind flap, hem, hood front, front collar facing, earphone loop patch, inner pkt, side pkt, sleeve pkt",0
510,", logo/ branded trims, tab logo, version up to sit on top of the seam, , , , on right shoulder at back part, on left sleeve on front part above elbow",0
511,", logo/ branded trims, rivet, , , , front right side 2,5cm to side seam and 2,5cm from bottom hem",0
512,", label, care and content label, , , , left side seam",0
513,", label, compact ht  wh/or, , , , inside jacket ",0
514,", zipper, #5 ykk coil reversed t8 shiny, , , , center front zipper",0
515,", zipper, slider open right side, , , , front zipper",0
516,", zipper, #3 ykk coil reversed , , , , 2x lower front pockets, 2 ventilation zips, 1 sleeve ski pass pocket",0
517,", zipper, slider, , , , 2x lower front pockets, 2 ventilation zips, 1 sleeve ski pass pocket",0
518,", zipper, #3 ykk coil reversed , , , , 1x inner pocket",0
519,", zipper, slider, , , , 1x inner pocket",0
520,", zip puller, head zipper puller with loop, , , , 1x center front zip, 2x hand pocket zips",0
521,", zip puller, head zipper puller with  rope , , , , 2xventilation zips, 1x ski pass pocket",0
522,", trims, draw cord 2,5mm, , , , hood at back side",0
523,", trims, grosgrain tape, , , , to attach stopper at lower and upper end",0
524,", trims, cord stopper a, , , , hood back side",0
525,", trims, cord end very tiny drop shape, , , , hood back side",0
526,", trims, eyelet 8mm, , , , hood back side",0
527,", trims, draw cord 2,5mm, , , , hood front side ",0
528,", trims, cord stopper a flat version , , , , hood front part left and right",0
529,", trims, cord end ball, , , , hood front part left and right",0
530,", trims, eyelet 8mm, , , , hood front part left and right side, collar inside and outside",0
531,", trims, grosgrain tape, , , , left and right side seams",0
532,", trims, cord stopper a, , , , left and right side seams",0
533,", trims, cord end very tiny drop shape, , , , left and right side seams",0
534,", trims, eyelet 8mm, , , , left and right side seams",0
535,", trims, draw cord 2,5mm, , , , bottom hem adjustment",0
536,", trims, ribs tape for  phone card holder, , , , inside  on neck position ",0
537,", stitching, bartacks, , , , all all zipper starting and ending points ",0
538,", packaging, polybag with head print, , , , size matching garment - follow packing instruction",0
539,", packaging, barcode sticker, , , , attach on polybag - follow packing instruction",0
540,", packaging, barcode sticker, , , , attach on carton- follow packing instruction",0
541,", packaging, plastic hanger "" head"", , , , ",0
542,", hang tags, main hang-tag head 360, , , , attach hang-tag on left front pocket",0
543,", hang tags, head  360  tag inlay , , , , inlay inside main hang-tag",0
